timestamp,target_id,error_x,distance_error,servo_angle,motor_speed,pid_steering_output,pid_distance_output,fps
2026-06-25T12:18:31.000855,1,20.50,-301.00,90.9,-31.6,0.937,-31.600,18.0
2026-06-25T12:18:31.043854,1,18.91,-301.00,90.6,-31.9,0.640,-31.864,18.0
2026-06-25T12:18:31.095857,1,20.50,-301.00,91.4,-31.9,1.397,-31.895,18.0
2026-06-25T12:18:31.141861,1,21.61,-301.00,91.4,-31.9,1.387,-31.922,18.0
2026-06-25T12:18:31.254855,1,20.50,-299.00,91.0,-31.4,0.994,-31.436,18.0
2026-06-25T12:18:31.300857,1,18.32,-299.00,90.5,-31.8,0.517,-31.818,18.0
2026-06-25T12:18:31.345854,1,20.50,-299.00,91.6,-31.8,1.583,-31.844,18.0
2026-06-25T12:18:31.386946,1,22.02,-299.00,91.5,-31.9,1.538,-31.869,18.0
2026-06-25T12:18:31.468855,1,20.00,-300.00,90.8,-32.3,0.824,-32.263,18.0
2026-06-25T12:18:31.512855,1,18.93,-300.00,90.8,-32.0,0.777,-32.045,18.0
2026-06-25T12:18:31.559856,1,20.00,-300.00,91.3,-32.1,1.303,-32.073,18.0
2026-06-25T12:18:31.605860,1,20.75,-300.00,91.3,-32.1,1.274,-32.100,18.0
2026-06-25T12:18:31.704854,1,19.50,-301.00,90.9,-32.5,0.926,-32.461,18.0
2026-06-25T12:18:31.748855,1,20.38,-301.00,91.3,-32.3,1.295,-32.287,18.0
2026-06-25T12:18:31.794854,1,19.50,-301.00,90.9,-32.3,0.860,-32.314,18.0
2026-06-25T12:18:31.844856,1,18.89,-301.00,90.9,-32.3,0.900,-32.344,18.0
2026-06-25T12:18:31.946854,1,20.50,-299.00,91.3,-31.8,1.264,-31.814,18.0
2026-06-25T12:18:31.992857,1,19.53,-299.00,90.8,-32.2,0.849,-32.233,18.0
2026-06-25T12:18:32.037861,1,20.50,-299.00,91.3,-32.3,1.325,-32.260,18.0
2026-06-25T12:18:32.084856,1,21.18,-299.00,91.3,-32.3,1.286,-32.288,18.0
2026-06-25T12:18:32.166855,1,21.00,-301.00,91.1,-33.0,1.113,-33.026,18.0
2026-06-25T12:18:32.210856,1,24.02,-301.00,92.0,-32.6,1.971,-32.564,18.0
2026-06-25T12:18:32.253860,1,21.00,-301.00,90.4,-32.6,0.433,-32.590,18.0
2026-06-25T12:18:32.309013,1,18.88,-301.00,90.6,-32.6,0.649,-32.623,18.0
2026-06-25T12:18:32.419858,1,20.00,-296.00,91.2,-31.3,1.192,-31.281,18.0
2026-06-25T12:18:32.465860,1,19.38,-296.00,90.9,-32.2,0.926,-32.215,18.0
2026-06-25T12:18:32.512856,1,20.00,-296.00,91.2,-32.2,1.222,-32.244,18.0
2026-06-25T12:18:32.554856,1,20.43,-296.00,91.2,-32.3,1.217,-32.269,18.0
2026-06-25T12:18:32.634605,1,21.00,-300.00,91.2,-33.7,1.217,-33.734,18.0
2026-06-25T12:18:32.675860,1,20.70,-300.00,91.1,-32.7,1.058,-32.741,18.0
2026-06-25T12:18:32.727856,1,21.00,-300.00,91.2,-32.8,1.205,-32.772,18.0
2026-06-25T12:18:32.773356,1,21.21,-300.00,91.2,-32.8,1.205,-32.799,18.0
2026-06-25T12:18:32.873855,1,19.00,-302.00,90.8,-33.5,0.831,-33.456,18.0
2026-06-25T12:18:32.918857,1,17.45,-302.00,90.6,-33.1,0.628,-33.087,18.0
2026-06-25T12:18:32.963856,1,19.00,-302.00,91.4,-33.1,1.396,-33.115,18.0
2026-06-25T12:18:33.012856,1,20.08,-302.00,91.3,-33.1,1.330,-33.144,18.0
2026-06-25T12:18:33.113854,1,18.50,-302.00,90.9,-33.2,0.872,-33.205,18.0
2026-06-25T12:18:33.157858,1,18.44,-302.00,91.0,-33.2,1.014,-33.232,18.0
2026-06-25T12:18:33.203260,1,18.50,-302.00,91.0,-33.3,1.044,-33.259,18.0
2026-06-25T12:18:33.245856,1,18.54,-302.00,91.0,-33.3,1.043,-33.285,18.0
2026-06-25T12:18:33.338854,1,18.50,-299.00,91.0,-32.4,1.029,-32.393,18.0
2026-06-25T12:18:33.381856,1,19.17,-299.00,91.2,-33.1,1.223,-33.066,18.0
2026-06-25T12:18:33.427855,1,18.50,-299.00,90.9,-33.1,0.888,-33.094,18.0
2026-06-25T12:18:33.476855,1,18.03,-299.00,90.9,-33.1,0.917,-33.123,18.0
2026-06-25T12:18:33.576854,1,20.00,-300.00,91.3,-33.5,1.311,-33.484,18.0
2026-06-25T12:18:33.620014,1,19.63,-300.00,91.0,-33.3,1.008,-33.308,18.0
2026-06-25T12:18:33.661854,1,20.00,-300.00,91.2,-33.3,1.201,-33.334,18.0
2026-06-25T12:18:33.717858,1,20.26,-300.00,91.2,-33.4,1.175,-33.368,18.0
2026-06-25T12:18:33.801855,1,15.50,-300.00,90.3,-33.4,0.321,-33.418,18.0
2026-06-25T12:18:33.846859,1,11.12,-300.00,89.7,-33.4,-0.301,-33.445,18.0
2026-06-25T12:18:33.894854,1,15.50,-300.00,91.8,-33.5,1.791,-33.474,18.0
2026-06-25T12:18:33.941262,1,18.57,-300.00,91.7,-33.5,1.712,-33.502,18.0
2026-06-25T12:18:34.042856,1,2.50,-296.00,88.7,-32.4,-1.334,-32.376,18.0
2026-06-25T12:18:34.089860,1,-19.25,-296.00,84.5,-33.2,-5.539,-33.189,18.0
2026-06-25T12:18:34.134967,1,2.50,-296.00,95.0,-33.2,4.980,-33.216,18.0
2026-06-25T12:18:34.180854,1,17.72,-296.00,94.3,-33.2,4.326,-33.244,18.0
2026-06-25T12:18:34.265854,1,-15.50,-287.00,85.4,-30.3,-4.586,-30.263,18.0
2026-06-25T12:18:34.314856,1,-45.76,-287.00,81.7,-32.4,-8.289,-32.420,18.0
2026-06-25T12:18:34.359857,1,-15.50,-287.00,96.1,-32.4,6.094,-32.446,18.0
2026-06-25T12:18:34.407859,1,5.68,-287.00,94.8,-32.5,4.784,-32.474,18.0
2026-06-25T12:18:34.516857,1,-28.50,-281.00,85.5,-30.8,-4.469,-30.827,18.0
2026-06-25T12:18:34.563856,1,-53.83,-281.00,82.1,-32.0,-7.892,-31.962,18.0
2026-06-25T12:18:34.607856,1,-28.50,-281.00,94.5,-32.0,4.468,-31.986,18.0
2026-06-25T12:18:34.648924,1,-10.77,-281.00,93.9,-32.0,3.874,-32.009,18.0
2026-06-25T12:18:34.744855,1,-30.00,-281.00,86.6,-32.1,-3.415,-32.063,18.0
2026-06-25T12:18:34.789861,1,-45.21,-281.00,84.5,-32.1,-5.545,-32.088,18.0
2026-06-25T12:18:34.832857,1,-30.00,-281.00,92.1,-32.1,2.069,-32.113,18.0
2026-06-25T12:18:34.885858,1,-19.35,-281.00,91.2,-32.1,1.171,-32.142,18.0
2026-06-25T12:18:34.969857,1,-30.50,-274.00,87.3,-29.8,-2.739,-29.840,18.0
2026-06-25T12:18:35.013860,1,-39.35,-274.00,86.1,-31.5,-3.932,-31.512,18.0
2026-06-25T12:18:35.056857,1,-30.50,-274.00,90.6,-31.5,0.584,-31.536,18.0
2026-06-25T12:18:35.108856,1,-24.30,-274.00,90.1,-31.6,0.082,-31.564,18.0
2026-06-25T12:18:35.210854,1,-31.50,-262.00,87.8,-28.1,-2.190,-28.063,18.0
2026-06-25T12:18:35.253857,1,-36.54,-262.00,87.1,-30.4,-2.894,-30.441,18.0
2026-06-25T12:18:35.297854,1,-31.50,-262.00,89.7,-30.5,-0.336,-30.464,18.0
2026-06-25T12:18:35.348856,1,-27.97,-262.00,89.4,-30.5,-0.618,-30.490,18.0
2026-06-25T12:18:35.434856,1,-32.00,-262.00,88.0,-30.5,-1.982,-30.535,18.0
2026-06-25T12:18:35.480857,1,-33.77,-262.00,88.0,-30.6,-1.996,-30.559,18.0
2026-06-25T12:18:35.526855,1,-32.00,-262.00,88.9,-30.6,-1.142,-30.584,18.0
2026-06-25T12:18:35.572859,1,-30.76,-262.00,88.8,-30.6,-1.190,-30.608,18.0
2026-06-25T12:18:35.672854,1,-34.00,-252.00,88.1,-27.7,-1.949,-27.654,18.0
2026-06-25T12:18:35.717857,1,-35.57,-252.00,87.9,-29.7,-2.057,-29.681,18.0
2026-06-25T12:18:35.761854,1,-34.00,-252.00,88.7,-29.7,-1.275,-29.703,18.0
2026-06-25T12:18:35.812854,1,-32.90,-252.00,88.6,-29.7,-1.360,-29.729,18.0
2026-06-25T12:18:35.898856,1,-44.00,-231.00,86.6,-22.7,-3.435,-22.740,18.0
2026-06-25T12:18:35.943855,1,-45.47,-231.00,87.5,-27.7,-2.529,-27.689,18.0
2026-06-25T12:18:35.991856,1,-44.00,-231.00,88.2,-27.7,-1.827,-27.711,18.0
2026-06-25T12:18:36.037858,1,-42.97,-231.00,88.1,-27.7,-1.863,-27.732,18.0
2026-06-25T12:18:36.151856,1,-51.00,-215.00,86.8,-23.4,-3.197,-23.383,18.0
2026-06-25T12:18:36.198866,1,-51.72,-215.00,87.3,-26.2,-2.687,-26.202,18.0
2026-06-25T12:18:36.243857,1,-51.00,-215.00,87.7,-26.2,-2.340,-26.221,18.0
2026-06-25T12:18:36.285179,1,-50.50,-215.00,87.6,-26.2,-2.356,-26.239,18.0
2026-06-25T12:18:36.376854,1,-49.99,-215.00,87.6,-26.3,-2.401,-26.278,18.0
2026-06-25T12:18:36.421857,1,-49.49,-215.00,87.7,-26.3,-2.323,-26.298,18.0
2026-06-25T12:18:36.463856,1,-48.99,-215.00,87.7,-26.3,-2.290,-26.316,18.0
2026-06-25T12:18:36.517893,1,-48.48,-215.00,87.7,-26.3,-2.293,-26.339,18.0
2026-06-25T12:18:36.596854,1,-48.48,-215.00,87.6,-26.4,-2.391,-26.373,18.0
2026-06-25T12:18:36.644855,1,-48.48,-215.00,87.6,-26.4,-2.393,-26.392,18.0
2026-06-25T12:18:36.692857,1,-48.48,-215.00,87.6,-26.4,-2.396,-26.414,18.0
2026-06-25T12:18:36.740856,1,-48.48,-215.00,87.6,-26.4,-2.398,-26.435,18.0
2026-06-25T12:18:36.841856,1,-47.48,-215.00,87.7,-26.5,-2.252,-26.478,18.0
2026-06-25T12:18:36.885857,1,-47.48,-215.00,87.6,-26.5,-2.355,-26.497,18.0
2026-06-25T12:18:36.932855,1,-46.47,-215.00,87.9,-26.5,-2.090,-26.517,18.0
2026-06-25T12:18:36.981529,1,-46.47,-215.00,87.7,-26.5,-2.309,-26.538,18.0
2026-06-25T12:18:37.063855,1,-45.46,-215.00,87.9,-26.6,-2.140,-26.574,18.0
2026-06-25T12:18:37.108880,1,-45.46,-215.00,87.7,-26.6,-2.264,-26.593,18.0
2026-06-25T12:18:37.157859,1,-44.46,-215.00,88.0,-26.6,-2.014,-26.614,18.0
2026-06-25T12:18:37.204857,1,-44.46,-215.00,87.8,-26.6,-2.218,-26.635,18.0
2026-06-25T12:18:37.304855,1,-43.45,-215.00,87.9,-26.7,-2.070,-26.677,18.0
2026-06-25T12:18:37.345855,1,-43.45,-215.00,87.8,-26.7,-2.174,-26.695,18.0
2026-06-25T12:18:37.388859,1,-42.44,-215.00,88.1,-26.7,-1.887,-26.713,18.0
2026-06-25T12:18:37.444857,1,-42.44,-215.00,87.9,-26.7,-2.128,-26.738,18.0
2026-06-25T12:18:37.541856,1,-42.44,-215.00,87.9,-26.8,-2.132,-26.779,18.0
2026-06-25T12:18:37.584858,1,-42.44,-215.00,87.9,-26.8,-2.134,-26.798,18.0
2026-06-25T12:18:37.625929,1,-42.44,-215.00,87.9,-26.8,-2.135,-26.816,18.0
2026-06-25T12:18:37.668856,1,-42.44,-215.00,87.9,-26.8,-2.137,-26.834,18.0
2026-06-25T12:18:37.767856,1,-39.42,-215.00,88.3,-26.9,-1.683,-26.876,18.0
2026-06-25T12:18:37.812857,1,-39.42,-215.00,88.0,-26.9,-1.992,-26.896,18.0
2026-06-25T12:18:37.856859,1,-38.42,-215.00,88.3,-26.9,-1.712,-26.915,18.0
2026-06-25T12:18:37.908855,1,-38.42,-215.00,88.1,-26.9,-1.945,-26.937,18.0
2026-06-25T12:18:38.008855,1,-37.41,-215.00,88.2,-27.0,-1.798,-26.980,18.0
2026-06-25T12:18:38.055861,1,-37.41,-215.00,88.1,-27.0,-1.900,-27.000,18.0
2026-06-25T12:18:38.098890,1,-36.40,-215.00,88.4,-27.0,-1.613,-27.018,18.0
2026-06-25T12:18:38.148857,1,-36.40,-215.00,88.1,-27.0,-1.853,-27.040,18.0
2026-06-25T12:18:38.231859,1,-36.40,-215.00,88.1,-27.1,-1.856,-27.076,18.0
2026-06-25T12:18:38.277855,1,-36.40,-215.00,88.1,-27.1,-1.858,-27.096,18.0
2026-06-25T12:18:38.324857,1,-36.40,-215.00,88.1,-27.1,-1.860,-27.116,18.0
2026-06-25T12:18:38.373363,1,-36.40,-215.00,88.1,-27.1,-1.862,-27.137,18.0
2026-06-25T12:18:38.471855,1,-36.40,-215.00,88.1,-27.2,-1.865,-27.179,18.0
2026-06-25T12:18:38.515856,1,-36.40,-215.00,88.1,-27.2,-1.867,-27.198,18.0
2026-06-25T12:18:38.557855,1,-36.40,-215.00,88.1,-27.2,-1.868,-27.216,18.0
2026-06-25T12:18:38.612856,1,-36.40,-215.00,88.1,-27.2,-1.870,-27.240,18.0
2026-06-25T12:18:38.694856,1,-36.40,-215.00,88.1,-27.3,-1.873,-27.275,18.0
2026-06-26T10:33:48.890115,1,131.50,-316.00,116.2,-100.0,26.152,-125.680,13.0
2026-06-26T10:33:48.981117,1,131.50,-317.00,96.6,-32.0,6.596,-32.020,13.0
2026-06-26T10:33:49.072115,1,132.00,-317.00,96.7,-31.9,6.687,-31.858,13.0
2026-06-26T10:33:49.154117,1,132.00,-315.00,96.6,-31.2,6.644,-31.217,12.0
2026-06-26T10:33:49.243114,1,132.00,-317.00,96.7,-32.4,6.655,-32.412,12.0
2026-06-26T10:33:49.332178,1,132.00,-317.00,96.7,-32.0,6.667,-32.022,12.0
2026-06-26T10:33:49.424116,1,132.50,-315.00,96.8,-31.4,6.759,-31.445,12.0
2026-06-26T10:33:49.513116,1,132.50,-315.00,96.7,-31.9,6.716,-31.937,12.0
2026-06-26T10:33:49.600115,1,132.00,-317.00,96.6,-32.6,6.646,-32.649,12.0
2026-06-26T10:33:49.691114,1,132.00,-315.00,96.7,-31.6,6.715,-31.609,12.0
2026-06-26T10:33:49.781116,1,132.00,-314.00,96.7,-31.8,6.727,-31.783,12.0
2026-06-26T10:33:49.873115,1,132.00,-316.00,96.7,-32.7,6.739,-32.698,12.0
2026-06-26T10:33:49.964115,1,132.00,-315.00,96.8,-32.0,6.751,-32.001,12.0
2026-06-26T10:33:50.056114,1,132.00,-314.00,96.8,-32.0,6.763,-31.961,12.0
2026-06-26T10:33:50.142114,1,132.00,-314.00,96.8,-32.2,6.774,-32.233,12.0
2026-06-26T10:33:50.230115,1,132.00,-314.00,96.8,-32.3,6.786,-32.288,12.0
2026-06-26T10:33:50.322428,1,132.00,-314.00,96.8,-32.3,6.798,-32.346,12.0
2026-06-26T10:33:50.407114,1,132.00,-314.00,96.8,-32.4,6.809,-32.399,12.0
2026-06-26T10:33:50.495125,1,132.00,-314.00,96.8,-32.5,6.821,-32.454,12.0
2026-06-26T10:33:50.580114,1,132.00,-314.00,96.8,-32.5,6.832,-32.508,12.0
2026-06-26T10:33:50.663115,1,132.00,-313.00,96.8,-32.2,6.843,-32.219,12.0
2026-06-26T10:33:50.750114,1,132.00,-314.00,96.9,-32.8,6.854,-32.843,12.0
2026-06-26T10:33:50.836116,1,132.50,-313.00,96.9,-32.3,6.949,-32.335,12.0
2026-06-26T10:33:50.926115,1,132.50,-314.00,96.9,-32.9,6.903,-32.945,12.0
2026-06-26T10:33:51.010113,1,132.50,-314.00,96.9,-32.8,6.914,-32.777,12.0
2026-06-26T10:33:51.096117,1,132.50,-313.00,96.9,-32.5,6.925,-32.499,12.0
2026-06-26T10:33:51.181116,1,132.50,-314.00,96.9,-33.1,6.937,-33.120,12.0
2026-06-26T10:33:51.268117,1,132.50,-314.00,96.9,-32.9,6.948,-32.940,12.0
2026-06-26T10:33:51.354114,1,132.50,-314.00,97.0,-33.0,6.960,-32.994,12.0
2026-06-26T10:33:51.435115,1,132.50,-314.00,97.0,-33.0,6.970,-33.044,12.0
2026-06-26T10:33:51.525113,1,133.00,-315.00,97.1,-33.4,7.063,-33.424,12.0
2026-06-26T10:33:51.609114,1,133.00,-315.00,97.0,-33.3,7.018,-33.254,12.0
2026-06-26T10:33:51.694153,1,133.00,-317.00,97.0,-34.0,7.030,-33.981,12.0
2026-06-26T10:33:51.779116,1,133.00,-318.00,97.0,-33.9,7.041,-33.897,12.0
2026-06-26T10:33:51.861116,1,133.50,-322.00,97.1,-35.1,7.138,-35.094,12.0
2026-06-26T10:33:51.948116,1,134.00,-324.00,97.2,-34.8,7.171,-34.827,12.0
2026-06-26T10:33:52.035116,1,134.00,-324.00,97.1,-34.4,7.125,-34.427,12.0
2026-06-26T10:33:52.120120,1,133.50,-323.00,97.1,-34.1,7.053,-34.146,12.0
2026-06-26T10:33:52.205193,1,134.00,-323.00,97.2,-34.4,7.206,-34.438,12.0
2026-06-26T10:33:52.290114,1,134.00,-323.00,97.2,-34.5,7.159,-34.492,12.0
2026-06-26T10:33:52.379117,1,134.00,-324.00,97.2,-34.9,7.171,-34.876,12.0
2026-06-26T10:33:52.464115,1,133.50,-323.00,97.1,-34.4,7.099,-34.369,12.0
2026-06-26T10:33:52.550115,1,134.00,-323.00,97.3,-34.7,7.252,-34.660,12.0
2026-06-26T10:33:52.634342,1,134.00,-323.00,97.2,-34.7,7.205,-34.715,12.0
2026-06-26T10:33:52.721621,1,134.00,-323.00,97.2,-34.8,7.217,-34.771,12.0
2026-06-26T10:33:52.808301,1,134.00,-324.00,97.2,-35.2,7.229,-35.157,12.0
2026-06-26T10:33:52.900113,1,134.00,-323.00,97.2,-34.7,7.241,-34.669,12.0
2026-06-26T10:33:52.981874,1,134.00,-324.00,97.3,-35.3,7.252,-35.285,12.0
2026-06-26T10:33:53.068117,1,134.00,-323.00,97.3,-34.8,7.264,-34.764,12.0
2026-06-26T10:33:53.152190,1,134.00,-323.00,97.3,-35.0,7.275,-35.050,12.0
2026-06-26T10:33:53.239116,1,133.50,-322.00,97.2,-34.8,7.203,-34.773,12.0
2026-06-26T10:33:53.328153,1,134.00,-322.00,97.4,-35.1,7.354,-35.063,12.0
2026-06-26T10:33:53.410114,1,134.00,-323.00,97.3,-35.5,7.309,-35.462,12.0
2026-06-26T10:33:53.495117,1,133.50,-323.00,97.2,-35.3,7.237,-35.271,12.0
2026-06-26T10:33:53.579117,1,134.00,-323.00,97.4,-35.3,7.391,-35.325,12.0
2026-06-26T10:33:53.665113,1,134.00,-322.00,97.3,-35.0,7.343,-35.047,12.0
2026-06-26T10:33:53.748329,1,134.00,-322.00,97.4,-35.3,7.355,-35.334,12.0
2026-06-26T10:33:53.830117,1,134.00,-322.00,97.4,-35.4,7.366,-35.387,12.0
2026-06-26T10:33:53.917117,1,134.00,-322.00,97.4,-35.4,7.377,-35.443,12.0
2026-06-26T10:33:54.005116,1,134.00,-322.00,97.4,-35.5,7.389,-35.499,12.0
2026-06-26T10:33:54.091114,1,134.00,-322.00,97.4,-35.6,7.401,-35.555,12.0
2026-06-26T10:33:54.173159,1,134.00,-322.00,97.4,-35.6,7.412,-35.608,12.0
2026-06-26T10:33:54.259114,1,134.00,-322.00,97.4,-35.7,7.423,-35.663,12.0
2026-06-26T10:33:54.342114,1,134.00,-323.00,97.4,-36.1,7.434,-36.058,12.0
2026-06-26T10:33:54.427118,1,133.50,-322.00,97.4,-35.5,7.361,-35.534,12.0
2026-06-26T10:33:54.512118,1,134.00,-323.00,97.5,-36.2,7.516,-36.161,12.0
2026-06-26T10:33:54.596117,1,134.00,-323.00,97.5,-36.0,7.468,-35.981,12.0
2026-06-26T10:33:54.683116,1,134.00,-323.00,97.5,-36.0,7.480,-36.037,12.0
2026-06-26T10:33:54.771116,1,134.00,-323.00,97.5,-36.1,7.492,-36.093,12.0
2026-06-26T10:33:54.856115,1,132.50,-323.00,97.3,-36.1,7.253,-36.149,12.0
2026-06-26T10:33:54.948113,1,132.00,-323.00,97.4,-36.2,7.360,-36.208,12.0
2026-06-26T10:33:55.033377,1,131.00,-323.00,97.3,-36.3,7.259,-36.263,12.0
2026-06-26T10:33:55.120115,1,132.00,-323.00,97.6,-36.3,7.553,-36.319,12.0
2026-06-26T10:33:55.204115,1,132.00,-323.00,97.4,-36.4,7.449,-36.373,12.0
2026-06-26T10:33:55.289114,1,129.50,-323.00,97.0,-36.4,7.041,-36.428,12.0
2026-06-26T10:33:55.376148,1,130.50,-324.00,97.5,-36.8,7.511,-36.814,12.0
2026-06-26T10:33:55.460117,1,133.00,-321.00,97.8,-35.6,7.829,-35.626,12.0
2026-06-26T10:33:55.544123,1,133.00,-321.00,97.5,-36.4,7.544,-36.393,12.0
2026-06-26T10:33:55.629118,1,132.50,-322.00,97.5,-36.8,7.470,-36.784,12.0
2026-06-26T10:33:55.719888,1,133.00,-321.00,97.6,-36.3,7.622,-36.284,12.0
2026-06-26T10:33:55.802116,1,133.00,-323.00,97.6,-37.2,7.578,-37.245,12.0
2026-06-26T10:33:55.887114,1,133.00,-323.00,97.6,-36.8,7.589,-36.813,12.0
2026-06-26T10:33:55.970116,1,133.00,-322.00,97.6,-36.5,7.600,-36.525,12.0
2026-06-26T10:33:56.054115,1,134.00,-321.00,97.8,-36.5,7.780,-36.484,12.0
2026-06-26T10:33:56.140230,1,134.00,-320.00,97.7,-36.4,7.673,-36.444,12.0
2026-06-26T10:33:56.227125,1,133.00,-321.00,97.5,-37.1,7.518,-37.064,12.0
2026-06-26T10:33:56.318116,1,132.00,-319.00,97.5,-36.3,7.487,-36.253,12.0
2026-06-26T10:33:56.403575,1,123.50,-315.00,96.2,-35.4,6.184,-35.404,12.0
2026-06-26T10:33:56.489114,1,117.00,-312.00,96.1,-35.4,6.112,-35.400,12.0
2026-06-26T10:33:56.576118,1,103.00,-303.00,94.6,-33.2,4.558,-33.170,12.0
2026-06-26T10:33:56.662115,1,99.50,-300.00,95.6,-34.3,5.605,-34.309,12.0
2026-06-26T10:33:56.743118,1,98.00,-292.00,95.8,-32.3,5.757,-32.268,12.0
2026-06-26T10:33:56.823113,1,98.50,-290.00,96.0,-33.6,6.038,-33.597,12.0
2026-06-26T10:33:56.909114,1,98.00,-287.00,95.9,-33.1,5.901,-33.147,12.0
2026-06-26T10:33:56.997115,1,95.50,-286.00,95.6,-33.6,5.558,-33.568,12.0
2026-06-26T10:33:57.083117,1,96.50,-286.00,96.0,-33.8,6.017,-33.844,12.0
2026-06-26T10:33:57.169117,1,97.00,-289.00,96.0,-34.9,5.992,-34.894,12.0
2026-06-26T10:33:57.253114,1,98.00,-293.00,96.1,-35.6,6.111,-35.594,12.0
2026-06-26T10:33:57.338113,1,97.50,-294.00,95.9,-35.0,5.916,-35.029,12.0
2026-06-26T10:33:57.423116,1,97.00,-293.00,95.9,-34.5,5.900,-34.509,12.0
2026-06-26T10:33:57.508791,1,100.50,-295.00,96.6,-35.5,6.555,-35.465,12.0
2026-06-26T10:33:57.594117,1,99.50,-301.00,96.0,-37.0,5.985,-37.037,12.0
2026-06-26T10:33:57.683113,1,106.00,-305.00,97.2,-37.0,7.165,-36.997,12.0
2026-06-26T10:33:57.772115,1,113.00,-308.00,97.6,-37.1,7.589,-37.134,12.0
2026-06-26T10:33:57.860120,1,124.00,-315.00,98.6,-38.8,8.610,-38.805,12.0
2026-06-26T10:33:57.951113,1,128.50,-318.00,98.1,-38.2,8.085,-38.223,12.0
2026-06-26T10:33:58.040115,1,131.50,-319.00,98.1,-37.9,8.090,-37.947,12.0
2026-06-26T10:33:58.131114,1,132.50,-321.00,97.9,-38.4,7.926,-38.422,12.0
2026-06-26T10:33:58.224114,1,132.50,-322.00,97.8,-38.4,7.829,-38.358,12.0
2026-06-26T10:33:58.322115,1,133.50,-324.00,98.0,-38.8,7.994,-38.815,12.0
2026-06-26T10:33:58.418114,1,133.00,-323.00,97.8,-38.2,7.828,-38.160,12.0
2026-06-26T10:33:58.512117,1,133.00,-323.00,97.9,-38.4,7.892,-38.428,12.0
2026-06-26T10:33:58.608115,1,133.50,-323.00,98.0,-38.5,7.982,-38.490,12.0
2026-06-26T10:33:58.705115,1,133.50,-323.00,97.9,-38.6,7.943,-38.553,12.0
2026-06-26T10:33:58.798157,1,133.50,-323.00,98.0,-38.6,7.955,-38.613,12.0
2026-06-26T10:33:58.893417,1,133.50,-323.00,98.0,-38.7,7.968,-38.674,12.0
2026-06-26T10:33:58.989115,1,133.00,-323.00,97.9,-38.7,7.904,-38.737,12.0
2026-06-26T10:33:59.084117,1,133.00,-323.00,98.0,-38.8,7.968,-38.798,12.0
2026-06-26T10:33:59.180116,1,133.00,-322.00,98.0,-38.6,7.981,-38.552,12.0
2026-06-26T10:33:59.272116,1,133.00,-323.00,98.0,-39.1,7.993,-39.137,12.0
2026-06-26T10:33:59.364116,1,133.00,-323.00,98.0,-39.0,8.006,-38.978,12.0
2026-06-26T10:33:59.456115,1,133.00,-323.00,98.0,-39.0,8.018,-39.038,12.0
2026-06-26T10:33:59.562117,1,133.00,-322.00,98.0,-38.8,8.032,-38.816,11.0
2026-06-26T10:33:59.666115,1,133.00,-322.00,98.0,-39.1,8.046,-39.074,11.0
2026-06-26T10:33:59.766114,1,133.00,-323.00,98.1,-39.4,8.059,-39.439,11.0
2026-06-26T10:33:59.865116,1,133.00,-324.00,98.1,-39.6,8.072,-39.604,11.0
2026-06-26T10:33:59.964115,1,133.00,-323.00,98.1,-39.2,8.086,-39.165,11.0
2026-06-26T10:34:00.071116,1,133.00,-322.00,98.1,-39.1,8.100,-39.147,11.0
2026-06-26T10:34:00.173114,1,133.00,-323.00,98.1,-39.7,8.113,-39.696,11.0
2026-06-26T10:34:00.271115,1,133.50,-324.00,98.2,-39.9,8.202,-39.868,11.0
2026-06-26T10:34:00.373115,1,133.00,-323.00,98.1,-39.4,8.091,-39.433,11.0
2026-06-26T10:34:00.475119,1,133.00,-323.00,98.2,-39.7,8.154,-39.696,11.0
2026-06-26T10:34:00.574607,1,133.00,-322.00,98.2,-39.5,8.167,-39.459,10.0
2026-06-26T10:34:00.684115,1,133.00,-323.00,98.2,-40.0,8.181,-40.013,10.0
2026-06-26T10:34:00.784115,1,133.00,-323.00,98.2,-39.9,8.195,-39.896,10.0
2026-06-26T10:34:00.883117,1,133.00,-323.00,98.2,-40.0,8.208,-39.959,10.0
2026-06-26T10:34:00.981117,1,133.50,-322.00,98.3,-39.7,8.297,-39.718,10.0
2026-06-26T10:34:01.087424,1,73.00,-323.00,89.6,-40.3,-0.449,-40.279,10.0
2026-06-26T10:34:01.188115,1,105.00,-323.00,100.0,-40.2,10.005,-40.156,10.0
2026-06-26T10:34:01.288114,1,132.50,-317.00,101.0,-38.4,10.994,-38.412,10.0
2026-06-26T10:34:01.388114,1,130.50,-315.00,97.9,-39.1,7.942,-39.085,10.0
2026-06-26T10:34:01.483115,1,130.50,-312.00,98.2,-38.6,8.153,-38.607,10.0
2026-06-26T10:34:01.579116,1,133.00,-310.00,98.5,-38.7,8.550,-38.687,10.0
2026-06-26T10:34:01.677117,1,130.00,-312.00,97.8,-39.8,7.845,-39.774,10.0
2026-06-26T10:34:01.773114,1,129.00,-311.00,98.0,-39.1,8.011,-39.114,10.0
2026-06-26T10:34:01.868115,1,129.50,-309.00,98.2,-38.8,8.206,-38.760,10.0
2026-06-26T10:34:01.960117,1,128.50,-315.00,98.0,-41.1,8.007,-41.134,10.0
2026-06-26T10:34:02.056117,1,130.00,-312.00,98.4,-39.0,8.359,-38.971,10.0
